x,y,t,p,label,name
40,21,7500.31,1,0,0
37,22,7500.335,1,0,0
280,23,7500.367,1,0,0
278,23,7500.375,1,0,0
65,23,7500.381,1,0,0
293,24,7500.403,1,0,0
212,24,7500.422,1,0,0
148,32,7500.689,1,0,0
176,34,7500.78,1,0,0
95,35,7500.799,1,0,0
30,36,7500.826,1,0,0
221,36,7500.835,1,0,0
146,36,7500.836,1,0,0
100,37,7500.892,1,0,0
161,40,7500.969,1,0,0
163,40,7500.969,1,0,0
71,40,7500.978,1,0,0
76,40,7500.988,1,0,0
120,43,7501.075,1,0,0
269,47,7501.216,1,0,0
64,47,7501.246,1,0,0
223,50,7501.324,1,0,0
163,51,7501.364,1,0,0
220,52,7501.399,1,0,0
166,52,7501.406,1,0,0
93,52,7501.421,1,0,0
145,53,7501.446,1,0,0
176,54,7501.473,1,0,0
89,55,7501.502,1,0,0
102,55,7501.528,1,0,0
177,56,7501.534,1,0,0
156,62,7501.767,1,0,0
336,64,7501.823,1,0,0
192,67,7501.927,1,0,0
206,70,7502.038,1,0,0
130,72,7502.106,1,0,0
186,74,7502.177,1,0,0
131,77,7502.305,1,0,0
39,86,7502.598,1,0,0
94,86,7502.618,1,0,0
104,88,7502.688,1,0,0
168,90,7502.739,1,0,0
119,91,7502.77,1,0,0
235,93,7502.84,1,0,0
281,94,7502.893,1,0,0
287,98,7503.036,1,0,0
257,99,7503.063,1,0,0
259,103,7503.208,1,0,0
281,104,7503.24,1,0,0
283,112,7503.529,1,0,0
130,118,7503.735,1,0,0
179,119,7503.76,1,0,0
178,120,7503.797,1,0,0
178,124,7503.934,1,0,0
112,126,7504.006,1,0,0
187,128,7504.071,1,0,0
204,80,7504.08,1,0,0
57,135,7504.333,1,0,0
111,136,7504.355,1,0,0
120,136,7504.361,1,0,0
114,136,7504.362,1,0,0
104,141,7504.531,1,0,0
106,143,7504.612,1,0,0
72,144,7504.667,1,0,0
176,145,7504.685,1,0,0
130,146,7504.711,1,0,0
224,149,7504.816,1,0,0
132,149,7504.832,1,0,0
127,151,7504.892,1,0,0
147,152,7504.923,1,0,0
138,157,7505.094,1,0,0
87,158,7505.135,1,0,0
143,158,7505.157,1,0,0
216,159,7505.177,1,0,0
292,160,7505.233,1,0,0
329,163,7505.311,1,0,0
84,163,7505.321,1,0,0
212,165,7505.38,1,0,0
255,168,7505.484,1,0,0
137,173,7505.681,1,0,0
260,176,7505.769,1,0,0
254,176,7505.789,1,0,0
283,178,7505.837,1,0,0
260,181,7505.943,1,0,0
63,187,7506.163,1,0,0
200,189,7506.229,1,0,0
109,192,7506.331,1,0,0
136,195,7506.443,1,0,0
291,204,7506.768,1,0,0
111,205,7506.797,1,0,0
253,230,7507.69,1,0,0
111,238,7507.957,1,0,0
345,250,7508.38,1,0,0
97,85,7525.505,1,0,0
204,12,7530.705,1,0,0
313,22,7531.041,1,0,0
36,26,7531.187,1,0,0
208,30,7531.343,1,0,0
38,31,7531.365,1,0,0
300,34,7531.463,1,0,0
281,44,7531.819,1,0,0
84,47,7531.93,1,0,0
32,48,7531.952,1,0,0
188,48,7531.967,1,0,0
65,52,7532.106,1,0,0
238,62,7532.458,1,0,0
218,70,7532.745,1,0,0
183,71,7532.784,1,0,0
335,72,7532.801,1,0,0
336,72,7532.814,1,0,0
312,75,7532.913,1,0,0
192,76,7532.958,1,0,0
92,79,7533.052,1,0,0
223,80,7533.095,1,0,0
221,85,7533.283,1,0,0
199,87,7533.333,1,0,0
275,93,7533.568,1,0,0
148,95,7533.621,1,0,0
118,101,7533.827,1,0,0
246,101,7533.844,1,0,0
254,102,7533.857,1,0,0
104,103,7533.909,1,0,0
268,104,7533.93,1,0,0
200,111,7534.185,1,0,0
332,118,7534.429,1,0,0
95,120,7534.501,1,0,0
88,122,7534.575,1,0,0
55,128,7534.792,1,0,0
199,132,7534.918,1,0,0
80,133,7534.969,1,0,0
188,135,7535.023,1,0,0
181,135,7535.029,1,0,0
129,142,7535.28,1,0,0
314,143,7535.324,1,0,0
127,143,7535.33,1,0,0
128,144,7535.343,1,0,0
241,144,7535.354,1,0,0
245,147,7535.449,1,0,0
248,149,7535.516,1,0,0
307,150,7535.557,1,0,0
132,151,7535.585,1,0,0
95,154,7535.692,1,0,0
315,157,7535.809,1,0,0
317,157,7535.82,1,0,0
39,158,7535.842,1,0,0
180,160,7535.905,1,0,0
184,161,7535.943,1,0,0
161,164,7536.052,1,0,0
231,166,7536.119,1,0,0
260,167,7536.156,1,0,0
163,168,7536.199,1,0,0
165,173,7536.378,1,0,0
95,175,7536.431,1,0,0
246,176,7536.471,1,0,0
136,176,7536.479,1,0,0
226,178,7536.545,1,0,0
245,180,7536.611,1,0,0
304,181,7536.656,1,0,0
82,186,7536.843,1,0,0
170,188,7536.907,1,0,0
64,189,7536.946,1,0,0
240,190,7536.966,1,0,0
250,194,7537.122,1,0,0
111,195,7537.14,1,0,0
100,195,7537.15,1,0,0
160,200,7537.318,1,0,0
326,200,7537.335,1,0,0
327,201,7537.369,1,0,0
185,203,7537.427,1,0,0
166,205,7537.495,1,0,0
280,205,7537.501,1,0,0
190,207,7537.571,1,0,0
26,208,7537.601,1,0,0
248,213,7537.779,1,0,0
255,214,7537.807,1,0,0
192,214,7537.817,1,0,0
115,215,7537.851,1,0,0
164,216,7537.879,1,0,0
166,216,7537.886,1,0,0
168,218,7537.948,1,0,0
23,220,7538.021,1,0,0
22,220,7538.036,1,0,0
167,221,7538.066,1,0,0
324,222,7538.102,1,0,0
232,222,7538.113,1,0,0
238,229,7538.357,1,0,0
328,231,7538.419,1,0,0
199,232,7538.47,1,0,0
139,238,7538.674,1,0,0
119,240,7538.752,1,0,0
144,247,7538.976,1,0,0
117,248,7539.026,1,0,0
189,250,7539.084,1,0,0
311,252,7539.157,1,0,0
100,255,7539.258,1,0,0
181,256,7539.311,1,0,0
344,6,7539.797,1,0,0
173,7,7539.812,1,0,0
326,11,7539.957,1,0,0
338,14,7540.066,1,0,0
80,15,7540.095,1,0,0
238,16,7540.153,1,0,0
258,19,7540.243,1,0,0
173,20,7540.283,1,0,0
320,21,7540.297,1,0,0
212,22,7540.333,1,0,0
183,22,7540.364,1,0,0
186,23,7540.381,1,0,0
114,23,7540.39,1,0,0
135,24,7540.411,1,0,0
309,24,7540.426,1,0,0
293,26,7540.475,1,0,0
136,30,7540.616,1,0,0
238,30,7540.623,1,0,0
234,31,7540.651,1,0,0
38,32,7540.715,1,0,0
36,34,7540.768,1,0,0
96,34,7540.788,1,0,0
218,35,7540.799,1,0,0
114,35,7540.809,1,0,0
223,36,7540.828,1,0,0
263,36,7540.836,1,0,0
218,37,7540.874,1,0,0
209,38,7540.908,1,0,0
31,40,7540.995,1,0,0
325,41,7541.01,1,0,0
168,45,7541.172,1,0,0
55,47,7541.218,1,0,0
314,48,7541.25,1,0,0
306,48,7541.259,1,0,0
72,49,7541.287,1,0,0
76,51,7541.36,1,0,0
309,52,7541.396,1,0,0
249,52,7541.409,1,0,0
319,58,7541.616,1,0,0
38,64,7541.815,1,0,0
190,64,7541.816,1,0,0
237,68,7541.957,1,0,0
59,68,7541.976,1,0,0
208,70,7542.037,1,0,0
231,72,7542.098,1,0,0
284,78,7542.315,1,0,0
280,79,7542.344,1,0,0
176,80,7542.391,1,0,0
177,84,7542.527,1,0,0
241,88,7542.664,1,0,0
251,92,7542.804,1,0,0
113,93,7542.838,1,0,0
118,95,7542.911,1,0,0
278,95,7542.911,1,0,0
149,96,7542.946,1,0,0
127,96,7542.966,1,0,0
191,99,7543.062,1,0,0
329,103,7543.193,1,0,0
48,103,7543.201,1,0,0
174,104,7543.23,1,0,0
322,107,7543.332,1,0,0
36,109,7543.41,1,0,0
151,110,7543.442,1,0,0
333,110,7543.443,1,0,0
171,111,7543.482,1,0,0
138,114,7543.579,1,0,0
186,115,7543.627,1,0,0
192,116,7543.661,1,0,0
153,124,7543.932,1,0,0
324,125,7543.968,1,0,0
231,125,7543.973,1,0,0
122,126,7544.003,1,0,0
335,128,7544.073,1,0,0
162,128,7544.081,1,0,0
190,132,7544.225,1,0,0
277,132,7544.242,1,0,0
123,133,7544.25,1,0,0
184,133,7544.262,1,0,0
268,134,7544.29,1,0,0
55,134,7544.298,1,0,0
164,135,7544.32,1,0,0
277,135,7544.327,1,0,0
87,135,7544.339,1,0,0
88,136,7544.359,1,0,0
255,141,7544.562,1,0,0
233,142,7544.594,1,0,0
166,144,7544.637,1,0,0
337,144,7544.652,1,0,0
300,146,7544.727,1,0,0
301,147,7544.753,1,0,0
116,155,7545.027,1,0,0
214,159,7545.165,1,0,0
232,159,7545.188,1,0,0
240,160,7545.204,1,0,0
7,163,7545.317,1,0,0
130,163,7545.337,1,0,0
35,165,7545.38,1,0,0
238,166,7545.413,1,0,0
242,167,7545.467,1,0,0
332,168,7545.49,1,0,0
215,172,7545.632,1,0,0
97,176,7545.766,1,0,0
250,176,7545.773,1,0,0
230,176,7545.789,1,0,0
247,178,7545.86,1,0,0
259,180,7545.907,1,0,0
157,180,7545.907,1,0,0
143,180,7545.915,1,0,0
157,181,7545.944,1,0,0
288,182,7546.007,1,0,0
153,183,7546.039,1,0,0
202,184,7546.046,1,0,0
232,196,7546.486,1,0,0
29,198,7546.557,1,0,0
279,204,7546.756,1,0,0
279,224,7547.469,1,0,0
127,226,7547.542,1,0,0
310,249,7548.34,1,0,0
198,6,7570.478,1,0,0
199,8,7570.55,1,0,0
194,9,7570.587,1,0,0
199,12,7570.688,1,0,0
133,16,7570.834,1,0,0
202,24,7571.119,1,0,0
36,28,7571.255,1,0,0
157,37,7571.58,1,0,0
150,38,7571.616,1,0,0
55,39,7571.643,1,0,0
311,40,7571.675,1,0,0
184,42,7571.745,1,0,0
176,42,7571.763,1,0,0
231,45,7571.845,1,0,0
41,45,7571.875,1,0,0
119,47,7571.932,1,0,0
245,54,7572.169,1,0,0
231,64,7572.526,1,0,0
224,69,7572.704,1,0,0
138,72,7572.797,1,0,0
22,76,7572.945,1,0,0
144,77,7572.976,1,0,0
292,78,7573.019,1,0,0
30,78,7573.019,1,0,0
189,80,7573.091,1,0,0
204,87,7573.344,1,0,0
162,93,7573.55,1,0,0
188,99,7573.76,1,0,0
283,101,7573.844,1,0,0
301,103,7573.902,1,0,0
205,104,7573.927,1,0,0
39,110,7574.142,1,0,0
190,119,7574.459,1,0,0
253,120,7574.494,1,0,0
252,122,7574.576,1,0,0
12,124,7574.64,1,0,0
167,127,7574.761,1,0,0
157,136,7575.086,1,0,0
224,139,7575.192,1,0,0
77,140,7575.207,1,0,0
231,140,7575.224,1,0,0
230,142,7575.267,1,0,0
81,142,7575.292,1,0,0
68,144,7575.354,1,0,0
126,148,7575.487,1,0,0
113,148,7575.495,1,0,0
155,149,7575.524,1,0,0
202,149,7575.537,1,0,0
336,155,7575.746,1,0,0
288,157,7575.803,1,0,0
38,158,7575.842,1,0,0
165,159,7575.881,1,0,0
75,160,7575.911,1,0,0
247,166,7576.118,1,0,0
196,169,7576.232,1,0,0
112,169,7576.25,1,0,0
80,176,7576.475,1,0,0
119,180,7576.622,1,0,0
148,188,7576.902,1,0,0
145,192,7577.051,1,0,0
219,196,7577.19,1,0,0
285,198,7577.247,1,0,0
48,207,7577.583,1,0,0
198,213,7577.774,1,0,0
188,216,7577.885,1,0,0
135,230,7578.378,1,0,0
203,239,7578.713,1,0,0
288,5,7579.739,1,0,0
199,6,7579.77,1,0,0
186,6,7579.794,1,0,0
290,7,7579.806,1,0,0
287,8,7579.844,1,0,0
288,12,7579.992,1,0,0
260,14,7580.052,1,0,0
115,14,7580.075,1,0,0
288,15,7580.092,1,0,0
263,16,7580.143,1,0,0
87,18,7580.201,1,0,0
144,19,7580.228,1,0,0
261,19,7580.257,1,0,0
300,22,7580.336,1,0,0
224,22,7580.341,1,0,0
88,23,7580.371,1,0,0
83,23,7580.393,1,0,0
263,24,7580.406,1,0,0
85,24,7580.415,1,0,0
135,28,7580.552,1,0,0
79,31,7580.662,1,0,0
51,32,7580.686,1,0,0
175,32,7580.7,1,0,0
25,32,7580.708,1,0,0
219,33,7580.731,1,0,0
232,38,7580.906,1,0,0
88,39,7580.935,1,0,0
223,39,7580.963,1,0,0
24,40,7580.967,1,0,0
94,40,7580.997,1,0,0
72,44,7581.117,1,0,0
179,46,7581.187,1,0,0
19,46,7581.208,1,0,0
237,47,7581.224,1,0,0
181,48,7581.253,1,0,0
31,54,7581.464,1,0,0
318,56,7581.548,1,0,0
319,60,7581.674,1,0,0
96,60,7581.678,1,0,0
232,60,7581.705,1,0,0
190,61,7581.711,1,0,0
235,64,7581.815,1,0,0
100,64,7581.832,1,0,0
272,64,7581.84,1,0,0
210,70,7582.042,1,0,0
234,71,7582.066,1,0,0
222,76,7582.269,1,0,0
42,77,7582.291,1,0,0
236,77,7582.303,1,0,0
227,78,7582.312,1,0,0
100,78,7582.32,1,0,0
72,79,7582.354,1,0,0
227,80,7582.384,1,0,0
62,80,7582.399,1,0,0
296,83,7582.494,1,0,0
304,83,7582.511,1,0,0
288,84,7582.545,1,0,0
64,86,7582.605,1,0,0
113,87,7582.656,1,0,0
175,88,7582.661,1,0,0
120,88,7582.68,1,0,0
63,90,7582.735,1,0,0
58,94,7582.874,1,0,0
260,94,7582.889,1,0,0
60,94,7582.903,1,0,0
137,95,7582.919,1,0,0
312,95,7582.936,1,0,0
26,96,7582.95,1,0,0
165,96,7582.969,1,0,0
143,98,7583.035,1,0,0
255,100,7583.086,1,0,0
228,101,7583.141,1,0,0
111,102,7583.167,1,0,0
231,102,7583.186,1,0,0
339,103,7583.192,1,0,0
199,103,7583.212,1,0,0
232,104,7583.226,1,0,0
171,108,7583.368,1,0,0
301,112,7583.515,1,0,0
154,112,7583.538,1,0,0
192,114,7583.587,1,0,0
159,116,7583.664,1,0,0
87,118,7583.722,1,0,0
108,119,7583.76,1,0,0
82,120,7583.791,1,0,0
277,122,7583.866,1,0,0
142,125,7583.972,1,0,0
110,127,7584.037,1,0,0
224,134,7584.304,1,0,0
241,135,7584.322,1,0,0
105,136,7584.355,1,0,0
132,138,7584.434,1,0,0
151,139,7584.48,1,0,0
21,141,7584.537,1,0,0
174,142,7584.564,1,0,0
287,142,7584.574,1,0,0
248,142,7584.585,1,0,0
267,144,7584.666,1,0,0
83,149,7584.822,1,0,0
86,151,7584.885,1,0,0
63,151,7584.895,1,0,0
137,151,7584.896,1,0,0
61,152,7584.922,1,0,0
58,152,7584.938,1,0,0
123,160,7585.232,1,0,0
341,161,7585.238,1,0,0
142,163,7585.326,1,0,0
338,166,7585.427,1,0,0
337,168,7585.484,1,0,0
215,168,7585.491,1,0,0
71,174,7585.699,1,0,0
69,174,7585.699,1,0,0
70,175,7585.732,1,0,0
277,176,7585.77,1,0,0
273,179,7585.878,1,0,0
117,182,7585.993,1,0,0
295,183,7586.018,1,0,0
330,185,7586.088,1,0,0
82,187,7586.158,1,0,0
255,189,7586.24,1,0,0
277,191,7586.297,1,0,0
334,191,7586.306,1,0,0
150,196,7586.474,1,0,0
263,200,7586.627,1,0,0
308,204,7586.76,1,0,0
271,206,7586.829,1,0,0
103,209,7586.934,1,0,0
122,211,7587.003,1,0,0
106,211,7587.031,1,0,0
216,213,7587.07,1,0,0
255,213,7587.078,1,0,0
37,213,7587.093,1,0,0
245,221,7587.381,1,0,0
86,222,7587.419,1,0,0
167,232,7587.766,1,0,0
170,240,7588.048,1,0,0
207,246,7588.253,1,0,0
125,248,7588.319,1,0,0
312,254,7588.525,1,0,0
139,255,7588.564,1,0,0
218,58,7606.488,1,0,0
106,2,7610.34,1,0,0
188,6,7610.497,1,0,0
295,8,7610.547,1,0,0
287,11,7610.654,1,0,0
182,23,7611.074,1,0,0
311,24,7611.107,1,0,0
254,25,7611.148,1,0,0
270,26,7611.203,1,0,0
185,27,7611.242,1,0,0
297,36,7611.538,1,0,0
175,38,7611.62,1,0,0
252,39,7611.665,1,0,0
17,40,7611.677,1,0,0
37,49,7612.016,1,0,0
162,51,7612.062,1,0,0
302,69,7612.712,1,0,0
142,79,7613.059,1,0,0
263,81,7613.127,1,0,0
262,88,7613.374,1,0,0
64,94,7613.587,1,0,0
21,109,7614.109,1,0,0
196,115,7614.33,1,0,0
150,118,7614.431,1,0,0
152,119,7614.456,1,0,0
98,124,7614.647,1,0,0
183,132,7614.922,1,0,0
172,140,7615.208,1,0,0
34,149,7615.543,1,0,0
61,159,7615.867,1,0,0
194,159,7615.872,1,0,0
220,160,7615.913,1,0,0
71,166,7616.115,1,0,0
250,170,7616.26,1,0,0
251,172,7616.333,1,0,0
154,176,7616.476,1,0,0
238,181,7616.654,1,0,0
271,184,7616.754,1,0,0
170,192,7617.044,1,0,0
95,196,7617.18,1,0,0
77,198,7617.255,1,0,0
62,213,7617.775,1,0,0
153,215,7617.848,1,0,0
183,224,7618.001,1,0,0
223,224,7618.176,1,0,0
159,232,7618.455,1,0,0
144,233,7618.488,1,0,0
229,238,7618.66,1,0,0
27,241,7618.769,1,0,0
256,245,7618.912,1,0,0
172,3,7619.669,1,0,0
307,4,7619.718,1,0,0
186,7,7619.809,1,0,0
207,9,7619.877,1,0,0
155,12,7620.009,1,0,0
78,14,7620.051,1,0,0
246,15,7620.107,1,0,0
61,19,7620.236,1,0,0
179,22,7620.343,1,0,0
15,23,7620.374,1,0,0
178,24,7620.407,1,0,0
304,24,7620.418,1,0,0
309,25,7620.445,1,0,0
258,27,7620.517,1,0,0
180,27,7620.534,1,0,0
224,30,7620.621,1,0,0
223,32,7620.686,1,0,0
87,32,7620.695,1,0,0
85,36,7620.836,1,0,0
247,36,7620.846,1,0,0
273,38,7620.905,1,0,0
50,38,7620.917,1,0,0
225,39,7620.935,1,0,0
327,44,7621.135,1,0,0
141,48,7621.252,1,0,0
327,55,7621.508,1,0,0
261,56,7621.545,1,0,0
195,59,7621.653,1,0,0
52,61,7621.714,1,0,0
132,64,7621.815,1,0,0
40,64,7621.826,1,0,0
41,64,7621.842,1,0,0
134,67,7621.952,1,0,0
146,68,7621.984,1,0,0
33,76,7622.255,1,0,0
221,77,7622.278,1,0,0
295,78,7622.309,1,0,0
241,80,7622.397,1,0,0
189,93,7622.845,1,0,0
192,93,7622.852,1,0,0
219,94,7622.88,1,0,0
35,95,7622.914,1,0,0
103,110,7623.443,1,0,0
147,129,7624.11,1,0,0
15,144,7624.64,1,0,0
161,154,7625.012,1,0,0
64,160,7625.216,1,0,0
71,160,7625.229,1,0,0
279,167,7625.46,1,0,0
172,176,7625.783,1,0,0
174,177,7625.81,1,0,0
210,183,7626.014,1,0,0
302,187,7626.158,1,0,0
144,189,7626.224,1,0,0
164,191,7626.296,1,0,0
173,196,7626.481,1,0,0
136,200,7626.62,1,0,0
154,215,7627.146,1,0,0
266,219,7627.284,1,0,0
264,220,7627.324,1,0,0
66,220,7627.335,1,0,0
2,252,7628.456,1,0,0
8,256,7628.617,1,0,0
301,258,7628.685,1,0,0
16,6,7650.481,1,0,0
21,7,7650.512,1,0,0
107,7,7650.512,1,0,0
182,16,7650.845,1,0,0
112,37,7651.568,1,0,0
293,69,7652.706,1,0,0
145,84,7653.243,1,0,0
84,88,7653.371,1,0,0
276,88,7653.386,1,0,0
95,71,7653.506,0,0,0
91,120,7654.522,1,0,0
28,124,7654.638,1,0,0
135,124,7654.656,1,0,0
134,125,7654.68,1,0,0
103,136,7655.062,1,0,0
192,141,7655.239,1,0,0
148,142,7655.271,1,0,0
104,143,7655.308,1,0,0
312,151,7655.591,1,0,0
135,158,7655.841,1,0,0
146,167,7656.162,1,0,0
143,175,7656.44,1,0,0
173,184,7656.757,1,0,0
41,186,7656.851,1,0,0
224,191,7657.009,1,0,0
76,192,7657.041,1,0,0
192,205,7657.494,1,0,0
327,4,7659.709,1,0,0
176,7,7659.81,1,0,0
42,7,7659.825,1,0,0
165,8,7659.841,1,0,0
83,8,7659.859,1,0,0
162,9,7659.874,1,0,0
198,10,7659.94,1,0,0
63,14,7660.066,1,0,0
304,16,7660.123,1,0,0
84,16,7660.133,1,0,0
306,16,7660.141,1,0,0
137,18,7660.201,1,0,0
141,19,7660.229,1,0,0
144,19,7660.234,1,0,0
148,20,7660.264,1,0,0
309,20,7660.282,1,0,0
135,20,7660.294,1,0,0
39,22,7660.334,1,0,0
293,24,7660.412,1,0,0
141,24,7660.42,1,0,0
138,24,7660.433,1,0,0
133,26,7660.505,1,0,0
296,29,7660.605,1,0,0
236,31,7660.652,1,0,0
308,32,7660.686,1,0,0
232,32,7660.694,1,0,0
312,34,7660.78,1,0,0
106,35,7660.819,1,0,0
44,36,7660.828,1,0,0
164,37,7660.869,1,0,0
247,40,7660.976,1,0,0
255,40,7660.983,1,0,0
239,40,7660.992,1,0,0
254,41,7661.022,1,0,0
251,42,7661.055,1,0,0
249,42,7661.068,1,0,0
231,44,7661.11,1,0,0
228,44,7661.115,1,0,0
115,47,7661.219,1,0,0
183,48,7661.277,1,0,0
332,50,7661.33,1,0,0
24,51,7661.358,1,0,0
306,52,7661.411,1,0,0
144,53,7661.433,1,0,0
172,54,7661.471,1,0,0
162,55,7661.513,1,0,0
237,58,7661.613,1,0,0
236,60,7661.684,1,0,0
248,61,7661.707,1,0,0
237,62,7661.772,1,0,0
170,63,7661.809,1,0,0
27,64,7661.817,1,0,0
31,67,7661.932,1,0,0
243,68,7661.959,1,0,0
299,69,7662.011,1,0,0
87,70,7662.03,1,0,0
108,77,7662.275,1,0,0
248,78,7662.312,1,0,0
91,80,7662.381,1,0,0
143,85,7662.56,1,0,0
88,96,7662.949,1,0,0
298,104,7663.224,1,0,0
34,104,7663.241,1,0,0
206,108,7663.367,1,0,0
32,48,7663.447,1,0,0
163,111,7663.475,1,0,0
298,111,7663.483,1,0,0
156,116,7663.656,1,0,0
211,125,7663.976,1,0,0
208,128,7664.086,1,0,0
182,135,7664.325,1,0,0
151,136,7664.362,1,0,0
187,142,7664.578,1,0,0
340,148,7664.809,1,0,0
9,149,7664.817,1,0,0
76,150,7664.864,1,0,0
338,151,7664.914,1,0,0
61,159,7665.102,1,0,0
56,158,7665.13,1,0,0
145,158,7665.151,1,0,0
56,160,7665.204,1,0,0
121,165,7665.386,1,0,0
102,166,7665.444,1,0,0
136,168,7665.484,1,0,0
183,168,7665.492,1,0,0
187,168,7665.509,1,0,0
55,172,7665.628,1,0,0
189,174,7665.696,1,0,0
187,175,7665.737,1,0,0
111,181,7665.942,1,0,0
124,181,7665.973,1,0,0
88,182,7665.977,1,0,0
89,188,7666.191,1,0,0
142,189,7666.229,1,0,0
37,189,7666.247,1,0,0
320,190,7666.266,1,0,0
320,192,7666.333,1,0,0
176,195,7666.44,1,0,0
114,195,7666.446,1,0,0
297,198,7666.549,1,0,0
298,200,7666.62,1,0,0
320,206,7666.848,1,0,0
248,208,7666.918,1,0,0
233,215,7667.151,1,0,0
180,223,7667.445,1,0,0
180,229,7667.641,1,0,0
134,231,7667.714,1,0,0
200,224,7668.948,1,0,0
240,4,7690.43,1,0,0
324,19,7690.946,1,0,0
235,24,7691.115,1,0,0
240,26,7691.193,1,0,0
190,38,7691.6,1,0,0
211,40,7691.676,1,0,0
243,40,7691.687,1,0,0
303,45,7691.865,1,0,0
245,46,7691.9,1,0,0
225,47,7691.919,1,0,0
252,48,7691.965,1,0,0
246,48,7691.979,1,0,0
250,53,7692.135,1,0,0
156,53,7692.142,1,0,0
244,54,7692.176,1,0,0
48,58,7692.329,1,0,0
122,62,7692.471,1,0,0
338,63,7692.481,1,0,0
277,64,7692.526,1,0,0
319,64,7692.545,1,0,0
72,66,7692.609,1,0,0
92,72,7692.816,1,0,0
296,74,7692.895,1,0,0
117,88,7693.372,1,0,0
185,102,7693.857,1,0,0
288,120,7694.511,1,0,0
195,124,7694.648,1,0,0
96,126,7694.705,1,0,0
122,128,7694.783,1,0,0
124,135,7695.029,1,0,0
135,139,7695.166,1,0,0
157,151,7695.586,1,0,0
109,154,7695.703,1,0,0
281,160,7695.922,1,0,0
80,161,7695.94,1,0,0
285,162,7695.981,1,0,0
183,165,7696.086,1,0,0
264,166,7696.113,1,0,0
280,167,7696.166,1,0,0
79,168,7696.19,1,0,0
265,168,7696.208,1,0,0
244,172,7696.332,1,0,0
124,173,7696.382,1,0,0
56,175,7696.455,1,0,0
147,176,7696.465,1,0,0
111,183,7696.722,1,0,0
146,184,7696.777,1,0,0
144,186,7696.821,1,0,0
149,186,7696.828,1,0,0
116,186,7696.828,1,0,0
46,186,7696.837,1,0,0
161,191,7697.007,1,0,0
248,200,7697.321,1,0,0
184,200,7697.332,1,0,0
48,201,7697.36,1,0,0
49,208,7697.604,1,0,0
234,208,7697.615,1,0,0
326,209,7697.636,1,0,0
282,211,7697.711,1,0,0
219,215,7697.845,1,0,0
135,237,7698.629,1,0,0
281,239,7698.701,1,0,0
35,244,7698.885,1,0,0
249,255,7699.264,1,0,0
114,2,7699.651,1,0,0
182,6,7699.768,1,0,0
112,6,7699.798,1,0,0
92,7,7699.809,1,0,0
147,7,7699.821,1,0,0
184,8,7699.839,1,0,0
168,14,7700.064,1,0,0
76,16,7700.145,1,0,0
325,19,7700.257,1,0,0
292,20,7700.27,1,0,0
199,23,7700.396,1,0,0
256,24,7700.405,1,0,0
165,26,7700.475,1,0,0
152,28,7700.547,1,0,0
291,29,7700.584,1,0,0
157,30,7700.62,1,0,0
151,30,7700.627,1,0,0
193,34,7700.76,1,0,0
218,38,7700.902,1,0,0
194,39,7700.947,1,0,0
57,39,7700.964,1,0,0
131,40,7700.969,1,0,0
55,42,7701.058,1,0,0
74,46,7701.21,1,0,0
258,49,7701.317,1,0,0
134,52,7701.398,1,0,0
19,52,7701.41,1,0,0
65,54,7701.469,1,0,0
152,55,7701.507,1,0,0
65,56,7701.533,1,0,0
256,56,7701.549,1,0,0
275,60,7701.674,1,0,0
256,63,7701.784,1,0,0
183,63,7701.798,1,0,0
70,64,7701.814,1,0,0
263,64,7701.836,1,0,0
66,70,7702.028,1,0,0
173,76,7702.266,1,0,0
152,79,7702.374,1,0,0
296,80,7702.387,1,0,0
83,80,7702.408,1,0,0
238,82,7702.468,1,0,0
79,84,7702.54,1,0,0
231,87,7702.629,1,0,0
132,89,7702.705,1,0,0
129,91,7702.793,1,0,0
275,95,7702.91,1,0,0
116,96,7702.954,1,0,0
77,96,7702.97,1,0,0
120,98,7703.025,1,0,0
144,102,7703.155,1,0,0
73,102,7703.167,1,0,0
245,104,7703.236,1,0,0
112,104,7703.255,1,0,0
153,108,7703.374,1,0,0
52,114,7703.578,1,0,0
95,49,7703.66,1,0,0
141,119,7703.758,1,0,0
153,123,7703.908,1,0,0
219,128,7704.098,1,0,0
160,134,7704.289,1,0,0
155,142,7704.57,1,0,0
253,142,7704.58,1,0,0
255,148,7704.78,1,0,0
323,157,7705.097,1,0,0
273,159,7705.169,1,0,0
175,164,7705.342,1,0,0
111,171,7705.606,1,0,0
112,173,7705.674,1,0,0
207,174,7705.702,1,0,0
259,174,7705.719,1,0,0
48,175,7705.738,1,0,0
105,175,7705.752,1,0,0
276,178,7705.845,1,0,0
308,180,7705.921,1,0,0
271,181,7705.943,1,0,0
62,183,7706.014,1,0,0
101,183,7706.024,1,0,0
127,184,7706.055,1,0,0
162,186,7706.139,1,0,0
164,187,7706.155,1,0,0
270,187,7706.164,1,0,0
185,192,7706.33,1,0,0
136,194,7706.431,1,0,0
216,195,7706.444,1,0,0
183,200,7706.612,1,0,0
72,203,7706.732,1,0,0
73,204,7706.771,1,0,0
56,205,7706.795,1,0,0
55,207,7706.864,1,0,0
55,208,7706.906,1,0,0
245,215,7707.148,1,0,0
41,216,7707.191,1,0,0
21,224,7707.467,1,0,0
116,228,7707.607,1,0,0
304,232,7707.772,1,0,0
162,237,7707.917,1,0,0
327,239,7707.995,1,0,0
