col0,col1,col2
87,31,6220
55,34,6220
281,36,6220
260,38,6220
40,39,6220
160,40,6220
167,41,6221
287,43,6221
38,44,6221
300,45,6221
32,48,6221
108,54,6221
232,55,6221
341,59,6221
133,62,6221
153,69,6222
231,69,6222
141,76,6222
143,76,6222
238,79,6222
266,86,6222
304,94,6222
158,95,6222
157,101,6223
183,103,6223
282,112,6223
161,112,6223
231,118,6223
258,119,6223
126,120,6223
124,121,6223
257,133,6224
122,134,6224
172,135,6224
173,136,6224
341,139,6224
339,140,6224
168,143,6224
224,143,6224
119,144,6224
288,146,6224
187,148,6224
86,148,6224
176,149,6224
133,151,6224
316,152,6224
76,155,6225
148,156,6225
156,157,6225
94,157,6225
264,158,6225
94,158,6225
35,158,6225
96,160,6225
251,162,6225
289,162,6225
143,164,6225
103,165,6225
319,165,6225
199,166,6225
312,166,6225
95,167,6225
301,168,6225
46,170,6225
42,170,6225
40,171,6225
205,174,6225
203,174,6225
111,176,6225
248,176,6225
294,177,6225
132,180,6225
224,183,6226
195,184,6226
254,184,6226
117,184,6226
191,186,6226
297,187,6226
114,188,6226
132,190,6226
247,194,6226
237,196,6226
279,197,6226
64,199,6226
195,200,6226
213,200,6226
207,205,6226
151,206,6226
99,213,6227
216,213,6227
153,219,6227
88,219,6227
90,92,6227
160,228,6227
100,232,6227
316,232,6227
101,236,6227
180,239,6228
137,245,6228
128,252,6228
131,256,6228
88,90,6232
88,91,6234
91,90,6235
90,90,6237
91,91,6238
91,90,6245
330,5,6250
170,8,6250
296,14,6250
96,15,6250
151,20,6250
261,29,6251
71,30,6251
231,32,6251
131,36,6251
123,44,6251
231,45,6251
263,50,6252
283,53,6252
182,55,6252
304,56,6252
92,91,6252
92,67,6252
88,71,6252
174,72,6252
339,86,6253
308,88,6253
93,90,6253
89,91,6253
90,91,6253
90,93,6253
193,93,6253
94,94,6253
139,95,6253
254,104,6253
255,112,6254
165,114,6254
160,116,6254
136,118,6254
253,119,6254
119,140,6255
218,141,6255
82,149,6255
158,151,6255
274,155,6255
150,156,6255
157,159,6255
221,160,6255
218,164,6256
10,166,6256
314,167,6256
74,168,6256
69,172,6256
107,174,6256
208,174,6256
249,180,6256
233,184,6256
127,187,6256
315,197,6257
124,200,6257
112,210,6257
115,211,6257
329,212,6257
188,216,6257
78,221,6258
274,229,6258
164,246,6258
215,247,6258
206,3,6259
134,8,6259
34,8,6259
131,10,6259
168,14,6260
196,15,6260
192,16,6260
135,21,6260
311,22,6260
182,24,6260
341,25,6260
22,32,6260
190,37,6260
126,38,6260
99,42,6261
97,44,6261
48,45,6261
214,50,6261
313,51,6261
313,54,6261
216,59,6261
53,62,6261
143,63,6261
280,64,6261
281,68,6261
331,68,6261
326,69,6261
71,76,6262
303,78,6262
143,79,6262
66,79,6262
95,80,6262
28,83,6262
307,84,6262
149,86,6262
28,87,6262
208,88,6262
215,91,6262
86,91,6262
84,95,6262
44,95,6262
32,48,6263
196,98,6263
54,103,6263
87,104,6263
64,108,6263
78,112,6263
80,115,6263
218,117,6263
107,118,6263
256,119,6263
304,120,6263
247,134,6264
175,135,6264
132,138,6264
183,144,6264
61,150,6264
175,150,6264
317,162,6265
312,165,6265
320,166,6265
311,172,6265
55,173,6265
52,174,6265
27,175,6265
263,179,6265
151,182,6265
136,182,6266
136,183,6266
7,183,6266
52,189,6266
50,190,6266
304,192,6266
90,90,6266
240,195,6266
159,197,6266
242,197,6266
313,200,6266
321,200,6266
90,91,6266
71,205,6266
126,208,6266
200,208,6266
255,211,6267
75,213,6267
72,215,6267
94,216,6267
144,220,6267
64,221,6267
150,223,6267
128,224,6267
52,231,6267
236,237,6267
240,238,6267
31,240,6268
32,242,6268
230,248,6268
75,252,6268
91,91,6268
92,89,6277
88,90,6278
90,89,6279
91,90,6279
92,90,6284
89,89,6286
91,89,6288
89,90,6290
207,13,6290
25,17,6290
306,31,6291
230,46,6291
24,52,6292
167,54,6292
106,70,6292
168,72,6292
291,78,6293
287,80,6293
97,85,6293
242,88,6293
239,89,6293
93,90,6293
91,90,6293
91,92,6293
279,94,6293
117,94,6293
242,96,6293
177,99,6293
241,104,6293
252,108,6294
267,114,6294
208,116,6294
332,116,6294
269,117,6294
241,118,6294
165,126,6294
166,127,6294
48,132,6294
310,134,6295
335,135,6295
308,135,6295
226,143,6295
318,144,6295
117,152,6295
113,155,6295
329,165,6296
166,167,6296
112,173,6296
41,180,6296
72,181,6296
153,182,6296
34,189,6296
203,192,6297
87,201,6297
307,203,6297
263,206,6297
182,212,6297
301,212,6297
182,215,6297
332,216,6297
159,219,6297
111,221,6298
183,224,6298
161,228,6298
202,230,6298
185,231,6298
201,235,6298
12,238,6298
208,238,6298
256,238,6298
252,239,6298
185,240,6298
150,242,6298
183,247,6298
8,255,6299
15,1,6299
224,4,6299
281,6,6299
260,9,6299
260,10,6299
39,11,6299
164,14,6300
207,14,6300
159,15,6300
336,18,6300
64,19,6300
167,24,6300
113,24,6300
275,31,6300
302,32,6300
300,34,6300
186,37,6300
29,38,6300
245,40,6300
240,40,6300
119,43,6301
208,44,6301
202,45,6301
232,46,6301
238,46,6301
118,47,6301
238,47,6301
290,48,6301
171,48,6301
215,48,6301
288,49,6301
174,49,6301
208,51,6301
67,52,6301
83,54,6301
54,55,6301
220,58,6301
96,58,6301
248,59,6301
261,60,6301
200,60,6301
214,60,6301
104,62,6301
262,62,6301
154,64,6301
202,66,6301
31,67,6301
273,68,6301
176,70,6302
127,70,6302
110,71,6302
106,71,6302
277,71,6302
128,72,6302
306,72,6302
244,72,6302
249,75,6302
130,76,6302
11,77,6302
255,78,6302
128,78,6302
85,79,6302
264,79,6302
76,79,6302
12,80,6302
248,83,6302
223,84,6302
95,84,6302
169,84,6302
76,85,6302
54,86,6302
226,87,6302
219,88,6302
230,88,6302
6,88,6302
144,90,6302
330,90,6302
141,92,6302
192,92,6302
328,93,6302
139,94,6302
147,94,6302
138,95,6302
183,96,6302
155,100,6303
89,100,6303
151,101,6303
256,103,6303
146,104,6303
182,107,6303
152,108,6303
118,108,6303
149,109,6303
226,110,6303
182,111,6303
341,111,6303
55,112,6303
143,115,6303
51,117,6303
298,118,6303
280,122,6303
269,126,6304
279,128,6304
143,133,6304
149,133,6304
103,134,6304
143,135,6304
271,136,6304
90,88,6304
204,140,6304
84,142,6304
159,143,6304
244,144,6304
90,89,6304
119,148,6304
246,149,6304
135,150,6304
250,152,6304
132,157,6305
153,160,6305
55,164,6305
153,165,6305
56,165,6305
298,166,6305
163,168,6305
63,171,6305
273,174,6305
125,174,6305
74,175,6305
252,176,6305
67,180,6305
261,181,6305
248,181,6305
151,188,6306
30,190,6306
119,191,6306
227,192,6306
40,195,6306
217,196,6306
267,197,6306
156,198,6306
218,198,6306
232,200,6306
162,200,6306
275,202,6306
234,206,6306
208,207,6306
84,207,6306
208,208,6306
279,211,6307
97,211,6307
206,214,6307
280,214,6307
296,215,6307
241,216,6307
160,220,6307
160,221,6307
161,223,6307
304,224,6307
272,230,6307
27,230,6307
135,238,6307
172,248,6308
89,88,6311
91,88,6312
90,88,6317
91,90,6319
90,89,6321
89,89,6324
89,88,6330
255,7,6330
292,9,6330
49,12,6330
292,14,6330
303,19,6330
253,19,6330
9,24,6331
175,45,6331
199,46,6331
37,49,6332
25,50,6332
16,55,6332
43,59,6332
132,64,6332
292,69,6332
103,72,6332
306,85,6333
62,87,6333
296,87,6333
93,89,6333
92,89,6333
90,90,6333
169,93,6333
147,95,6333
142,96,6333
50,100,6333
324,103,6333
105,104,6333
295,107,6334
152,109,6334
119,112,6334
148,113,6334
150,115,6334
179,117,6334
91,87,6334
160,117,6334
110,118,6334
167,120,6334
164,123,6334
123,126,6334
166,127,6334
305,128,6334
222,136,6335
320,143,6335
280,144,6335
327,151,6335
182,153,6335
163,165,6336
159,166,6336
30,173,6336
182,177,6336
120,178,6336
179,178,6336
245,191,6337
87,192,6337
147,195,6337
274,197,6337
136,200,6337
128,200,6337
90,206,6337
255,207,6337
299,207,6337
184,208,6337
199,213,6337
91,88,6337
321,224,6338
144,243,6338
8,246,6338
151,251,6339
253,7,6339
251,8,6339
203,10,6339
114,16,6340
214,28,6340
246,30,6340
333,36,6340
154,40,6340
244,40,6340
144,48,6341
186,48,6341
302,49,6341
207,55,6341
148,56,6341
174,60,6341
215,62,6341
198,62,6341
123,63,6341
112,64,6341
114,66,6341
28,70,6342
32,79,6342
197,80,6342
77,80,6342
279,83,6342
218,86,6342
60,87,6342
166,88,6342
168,89,6342
250,91,6342
173,92,6342
167,93,6342
214,94,6342
175,94,6342
224,100,6343
272,101,6343
146,103,6343
345,103,6343
157,103,6343
56,107,6343
126,109,6343
122,109,6343
52,115,6343
328,118,6343
310,119,6343
213,120,6343
279,124,6343
276,124,6343
204,80,6344
247,128,6344
121,131,6344
175,132,6344
174,133,6344
216,135,6344
158,135,6344
158,141,6344
88,143,6344
258,148,6344
282,150,6344
260,154,6344
303,159,6345
311,160,6345
75,160,6345
74,162,6345
62,164,6345
78,165,6345
222,168,6345
301,182,6345
247,187,6346
63,194,6346
248,196,6346
147,197,6346
161,197,6346
149,200,6346
103,204,6346
199,206,6346
147,206,6346
150,207,6346
252,208,6346
122,213,6347
59,216,6347
183,224,6347
323,226,6347
156,231,6347
216,232,6347
170,246,6348
92,87,6366
151,4,6370
175,6,6370
246,10,6370
138,14,6370
62,26,6371
289,34,6371
91,88,6371
107,47,6371
288,47,6371
87,48,6371
24,52,6372
119,53,6372
169,56,6372
191,63,6372
305,70,6372
49,70,6372
142,77,6372
52,83,6373
261,84,6373
91,89,6373
32,48,6373
89,88,6373
91,90,6373
185,102,6373
247,103,6373
192,103,6373
254,104,6373
300,106,6374
200,111,6374
301,111,6374
60,113,6374
228,119,6374
106,125,6374
216,127,6374
111,128,6374
0,128,6374
71,131,6374
304,133,6374
171,135,6375
342,140,6375
196,143,6375
343,144,6375
45,149,6375
313,150,6375
118,150,6375
91,152,6375
90,152,6375
107,158,6375
342,158,6375
227,160,6375
74,160,6375
32,163,6376
177,166,6376
231,166,6376
178,167,6376
118,168,6376
29,175,6376
212,175,6376
136,176,6376
144,181,6376
132,188,6376
228,190,6376
154,191,6376
136,191,6377
39,198,6377
280,199,6377
261,199,6377
282,200,6377
235,200,6377
192,205,6377
150,205,6377
188,205,6377
199,207,6377
299,208,6377
194,208,6377
134,211,6377
153,212,6377
198,216,6377
245,216,6377
162,227,6378
305,232,6378
111,247,6378
93,88,6379
273,6,6379
198,8,6379
64,11,6379
67,12,6379
248,12,6380
280,13,6380
61,14,6380
132,14,6380
199,15,6380
207,15,6380
55,16,6380
147,16,6380
250,18,6380
250,21,6380
193,21,6380
221,22,6380
51,23,6380
57,24,6380
218,24,6380
60,24,6380
269,26,6380
252,26,6380
303,28,6380
99,30,6380
168,31,6380
263,32,6380
79,35,6380
56,36,6380
38,37,6380
284,38,6380
84,38,6380
116,38,6380
275,38,6380
90,38,6380
75,39,6380
149,39,6380
144,39,6380
148,40,6380
278,40,6380
117,40,6380
211,42,6381
184,44,6381
146,44,6381
176,45,6381
272,46,6381
276,47,6381
287,48,6381
260,50,6381
281,52,6381
59,53,6381
61,54,6381
80,54,6381
102,54,6381
279,55,6381
239,56,6381
63,56,6381
209,60,6381
216,61,6381
45,61,6381
211,62,6381
136,64,6381
110,64,6381
189,64,6381
107,68,6381
313,68,6381
13,71,6382
93,87,6382
135,74,6382
140,77,6382
140,78,6382
176,78,6382
79,79,6382
84,80,6382
253,82,6382
124,83,6382
269,86,6382
328,88,6382
92,94,6382
152,95,6382
287,96,6382
61,96,6382
59,98,6383
178,103,6383
131,104,6383
64,113,6383
144,118,6383
311,118,6383
314,119,6383
147,120,6383
331,120,6383
175,123,6383
173,125,6383
151,138,6384
329,139,6384
154,141,6384
221,149,6384
171,150,6384
269,156,6385
57,157,6385
320,158,6385
160,159,6385
158,162,6385
204,163,6385
255,164,6385
292,166,6385
249,167,6385
128,169,6385
61,180,6385
203,180,6385
242,182,6385
305,182,6386
124,184,6386
304,184,6386
110,186,6386
333,187,6386
70,188,6386
10,136,6386
72,190,6386
181,192,6386
63,192,6386
140,195,6386
298,197,6386
304,198,6386
312,198,6386
176,199,6386
311,200,6386
55,210,6386
52,213,6387
12,214,6387
14,216,6387
178,222,6387
160,232,6387
280,239,6387
125,239,6388
333,240,6388
83,245,6388
40,246,6388
92,88,6399
91,88,6400
135,3,6410
116,8,6410
109,11,6410
107,12,6410
242,14,6410
223,16,6410
94,23,6411
255,25,6411
256,25,6411
263,28,6411
186,30,6411
180,32,6411
178,35,6411
301,35,6411
90,88,6411
27,37,6411
169,37,6411
111,38,6411
251,39,6411
78,39,6411
340,40,6411
329,103,6411
181,45,6411
335,45,6411
74,47,6411
337,48,6411
108,51,6412
320,51,6412
27,52,6412
340,53,6412
273,54,6412
118,55,6412
93,58,6412
18,58,6412
48,72,6412
295,76,6412
47,77,6413
165,78,6413
258,79,6413
291,80,6413
143,85,6413
37,86,6413
89,87,6413
191,87,6413
91,88,6413
89,88,6413
183,102,6413
191,103,6413
269,107,6414
223,117,6414
80,126,6414
88,128,6414
206,131,6414
192,132,6414
201,133,6414
255,140,6415
88,140,6415
251,144,6415
41,148,6415
48,150,6415
174,156,6415
155,165,6416
167,173,6416
301,174,6416
296,174,6416
200,174,6416
62,181,6416
62,184,6416
117,187,6416
73,188,6416
118,190,6416
223,190,6416
96,192,6417
297,197,6417
96,198,6417
91,87,6417
79,208,6417
93,87,6418
128,227,6418
306,228,6418
136,246,6418
104,246,6418
52,4,6419
52,5,6419
280,9,6419
188,12,6419
286,14,6420
134,15,6420
98,16,6420
205,16,6420
98,20,6420
274,24,6420
275,25,6420
279,26,6420
277,29,6420
184,29,6420
279,30,6420
160,32,6420
179,32,6420
319,34,6420
177,36,6420
128,37,6420
224,40,6420
231,48,6421
8,54,6421
227,55,6421
311,55,6421
136,56,6421
161,64,6421
50,69,6421
243,70,6422
32,48,6422
232,80,6422
231,84,6422
89,86,6422
300,91,6422
99,95,6422
171,96,6422
298,96,6422
163,101,6423
78,104,6423
275,108,6423
41,110,6423
55,111,6423
175,120,6423
173,123,6423
86,123,6423
256,127,6424
330,133,6424
276,133,6424
278,136,6424
286,139,6424
92,86,6424
286,141,6424
97,143,6424
223,151,6424
40,152,6424
48,155,6425
37,156,6425
46,156,6425
51,157,6425
284,158,6425
259,159,6425
37,159,6425
88,160,6425
87,166,6425
215,167,6425
31,168,6425
315,169,6425
316,170,6425
192,171,6425
47,174,6425
167,182,6425
265,191,6426
119,193,6426
216,197,6426
259,199,6426
214,200,6426
335,207,6426
291,211,6427
312,216,6427
96,216,6427
315,220,6427
228,221,6427
46,234,6427
47,238,6427
182,241,6428
89,87,6433
92,86,6434
91,88,6435
91,86,6438
90,87,6439
91,85,6447
207,2,6450
117,4,6450
252,5,6450
72,7,6450
173,14,6450
141,39,6451
147,41,6451
149,51,6452
177,54,6452
202,59,6452
144,69,6452
34,71,6452
100,74,6452
102,76,6452
195,78,6453
99,79,6453
256,79,6453
98,80,6453
91,86,6453
255,87,6453
105,87,6453
141,88,6453
110,88,6453
317,93,6453
103,94,6453
272,96,6453
216,101,6453
244,101,6453
177,104,6453
151,50,6453
224,108,6454
226,109,6454
63,110,6454
143,110,6454
196,111,6454
138,112,6454
142,114,6454
88,116,6454
154,116,6454
197,116,6454
168,119,6454
165,120,6454
96,120,6454
170,120,6454
176,121,6454
59,122,6454
175,124,6454
122,126,6454
302,126,6454
289,128,6454
215,129,6454
93,85,6454
184,132,6454
156,133,6454
182,134,6455
316,135,6455
149,136,6455
39,136,6455
312,140,6455
226,140,6455
96,141,6455
36,143,6455
198,143,6455
312,144,6455
128,145,6455
78,151,6455
45,152,6455
266,160,6455
264,166,6456
102,166,6456
186,172,6456
173,176,6456
287,182,6456
88,185,6456
168,195,6457
157,197,6457
15,220,6458
309,223,6458
227,231,6458
90,238,6458
123,244,6458
163,253,6459
90,85,6459
39,2,6459
39,4,6459
268,5,6459
203,7,6459
248,7,6459
42,8,6459
103,8,6459
323,10,6459
206,12,6459
45,15,6460
44,16,6460
157,16,6460
223,23,6460
338,23,6460
301,24,6460
158,24,6460
303,26,6460
139,29,6460
297,30,6460
304,31,6460
280,35,6460
332,38,6460
52,39,6460
160,42,6461
151,44,6461
231,45,6461
240,46,6461
92,48,6461
295,54,6461
21,54,6461
24,56,6461
90,56,6461
53,64,6461
23,68,6461
293,70,6462
171,83,6462
174,85,6462
91,86,6462
91,87,6462
167,88,6462
265,94,6462
138,96,6462
296,104,6463
104,108,6463
157,109,6463
119,110,6463
60,120,6463
63,124,6463
100,127,6464
145,132,6464
288,134,6464
253,136,6464
199,138,6464
105,139,6464
249,142,6464
67,149,6464
207,160,6465
154,160,6465
71,166,6465
259,166,6465
249,170,6465
305,174,6465
31,182,6465
72,184,6466
65,190,6466
79,195,6466
184,205,6466
56,214,6467
252,215,6467
188,216,6467
144,216,6467
304,217,6467
183,224,6467
215,230,6467
271,232,6467
93,86,6469
89,85,6470
92,85,6470
90,86,6479
92,84,6481
93,85,6481
92,85,6482
181,7,6490
19,8,6490
262,12,6490
233,21,6491
158,25,6491
138,26,6491
212,31,6491
133,35,6491
169,41,6491
171,44,6491
221,48,6491
177,48,6491
179,51,6492
230,52,6492
200,53,6492
224,54,6492
168,55,6492
290,56,6492
208,56,6492
291,57,6492
120,60,6492
124,61,6492
234,62,6492
139,63,6492
208,64,6492
98,64,6492
14,69,6492
8,70,6492
55,71,6492
223,79,6493
164,84,6493
196,87,6493
140,95,6493
47,95,6493
122,102,6493
133,103,6493
195,103,6493
226,110,6494
248,110,6494
93,113,6494
204,80,6494
207,116,6494
262,119,6494
140,119,6494
263,120,6494
257,120,6494
203,125,6494
41,127,6494
149,132,6494
48,135,6495
281,136,6495
153,140,6495
161,152,6495
278,157,6495
60,157,6495
57,158,6495
293,160,6495
292,164,6496
171,166,6496
165,167,6496
269,167,6496
278,168,6496
78,174,6496
40,176,6496
195,180,6496
146,181,6496
150,184,6496
32,185,6496
110,187,6496
148,189,6496
264,191,6497
74,194,6497
184,197,6497
148,198,6497
118,199,6497
145,200,6497
145,203,6497
212,206,6497
177,214,6497
83,215,6497
225,216,6497
111,224,6498
273,230,6498
158,236,6498
271,237,6498
318,246,6498
8,255,6499
22,255,6499
24,255,6499
251,4,6499
162,6,6499
266,6,6499
269,7,6499
148,8,6499
77,8,6499
62,11,6499
259,12,6499
79,12,6499
64,13,6500
262,14,6500
48,16,6500
191,16,6500
192,17,6500
131,18,6500
54,21,6500
245,23,6500
74,23,6500
75,23,6500
127,24,6500
126,24,6500
294,26,6500
234,27,6500
123,28,6500
183,29,6500
161,30,6500
289,31,6500
71,32,6500
29,36,6500
200,37,6500
145,38,6500
200,39,6500
26,40,6500
339,40,6500
156,40,6500
311,43,6501
154,44,6501
267,45,6501
156,47,6501
148,48,6501
161,51,6501
83,52,6501
152,53,6501
147,54,6501
28,55,6501
39,57,6501
17,58,6501
219,66,6501
184,67,6501
272,68,6501
136,69,6501
91,84,6502
212,71,6502
248,71,6502
177,74,6502
124,78,6502
283,78,6502
65,79,6502
183,79,6502
106,83,6502
108,85,6502
93,86,6502
294,91,6502
177,98,6503
270,98,6503
214,100,6503
344,101,6503
268,103,6503
270,104,6503
272,107,6503
169,107,6503
72,108,6503
49,113,6503
106,120,6503
8,121,6503
154,124,6503
2,125,6503
72,127,6504
192,134,6504
320,135,6504
339,147,6504
135,151,6504
208,152,6504
79,155,6505
269,157,6505
80,158,6505
59,160,6505
130,162,6505
103,163,6505
68,164,6505
60,164,6505
96,166,6505
78,166,6505
333,167,6505
117,168,6505
58,168,6505
241,169,6505
49,171,6505
264,171,6505
271,172,6505
61,174,6505
64,175,6505
198,175,6505
76,176,6505
102,178,6505
196,180,6505
107,182,6505
90,183,6506
90,184,6506
239,185,6506
95,186,6506
254,187,6506
266,188,6506
175,188,6506
142,189,6506
265,189,6506
233,197,6506
213,198,6506
104,205,6506
41,208,6506
81,212,6507
85,213,6507
71,215,6507
91,85,6507
234,236,6507
305,248,6508
99,249,6508
102,255,6508
215,36,6509
91,84,6513
90,84,6514
91,86,6514
89,85,6515
92,85,6515
90,85,6518
93,85,6519
92,83,6519
93,84,6523
92,85,6528
90,84,6529
186,2,6530
181,3,6530
199,7,6530
122,14,6530
80,20,6530
114,27,6531
112,30,6531
135,31,6531
203,37,6531
27,38,6531
123,41,6531
96,45,6531
124,46,6531
112,51,6532
24,52,6532
312,55,6532
127,56,6532
146,56,6532
34,58,6532
167,58,6532
216,59,6532
242,59,6532
120,61,6532
274,66,6532
331,68,6532
118,71,6532
104,74,6532
203,75,6532
264,76,6532
202,80,6533
32,48,6533
22,87,6533
17,88,6533
24,89,6533
237,93,6533
167,96,6533
209,101,6533
288,102,6533
167,103,6533
55,106,6534
51,112,6534
55,113,6534
84,117,6534
302,117,6534
178,119,6534
232,125,6534
77,126,6534
331,127,6534
43,134,6534
335,136,6535
97,139,6535
192,141,6535
227,144,6535
327,144,6535
327,149,6535
180,150,6535
289,150,6535
336,151,6535
289,152,6535
175,152,6535
304,153,6535
247,154,6535
237,156,6535
141,157,6535
138,158,6535
163,158,6535
175,159,6535
295,160,6535
119,163,6536
160,164,6536
131,165,6536
236,165,6536
236,166,6536
320,167,6536
199,167,6536
155,168,6536
211,168,6536
159,168,6536
294,173,6536
240,178,6536
218,181,6536
100,181,6536
205,182,6536
102,182,6536
167,184,6536
259,187,6536
200,188,6536
162,190,6536
79,191,6537
302,196,6537
303,197,6537
184,198,6537
200,199,6537
159,200,6537
59,203,6537
60,204,6537
76,207,6537
20,209,6537
250,211,6537
40,212,6537
21,212,6537
107,214,6537
242,215,6537
100,218,6537
168,220,6538
50,222,6538
241,223,6538
296,239,6538
290,257,6539
214,14,6540
303,21,6540
216,22,6540
103,24,6540
305,26,6540
291,28,6540
103,30,6540
215,31,6540
150,32,6540
149,35,6540
67,36,6540
139,38,6540
132,38,6540
144,38,6540
146,39,6540
309,40,6540
112,40,6540
306,42,6541
251,43,6541
333,45,6541
24,46,6541
234,47,6541
313,47,6541
248,47,6541
138,48,6541
222,48,6541
141,50,6541
310,50,6541
66,50,6541
141,51,6541
95,52,6541
250,53,6541
100,54,6541
199,55,6541
69,56,6541
124,59,6541
271,60,6541
23,60,6541
326,62,6541
47,63,6541
124,63,6541
162,64,6541
301,64,6541
152,68,6541
246,68,6541
31,68,6541
29,68,6541
298,69,6542
27,71,6542
34,72,6542
35,73,6542
291,75,6542
294,76,6542
293,76,6542
144,77,6542
168,77,6542
63,79,6542
82,79,6542
38,80,6542
274,83,6542
329,84,6542
248,85,6542
330,85,6542
118,87,6542
304,88,6542
344,88,6542
210,90,6542
306,90,6542
112,91,6542
304,91,6542
198,92,6542
247,101,6543
128,102,6543
227,102,6543
172,102,6543
332,104,6543
329,107,6543
125,109,6543
208,111,6543
327,112,6543
277,118,6543
308,120,6543
306,127,6544
139,128,6544
166,134,6544
48,136,6544
128,140,6544
242,140,6544
327,142,6544
344,152,6544
345,153,6544
314,154,6545
54,164,6545
272,167,6545
310,171,6545
238,173,6545
192,173,6545
86,174,6545
335,175,6545
224,177,6545
236,178,6545
303,178,6545
90,180,6545
262,184,6546
280,184,6546
89,184,6546
258,187,6546
207,187,6546
300,192,6546
263,195,6546
195,195,6546
143,197,6546
283,197,6546
82,198,6546
263,198,6546
150,199,6546
279,199,6546
280,199,6546
224,200,6546
176,202,6546
319,205,6546
229,206,6546
225,208,6546
112,209,6546
47,214,6547
119,215,6547
128,215,6547
122,222,6547
303,222,6547
337,223,6547
32,226,6547
204,226,6547
228,230,6547
92,83,6548
91,85,6551
88,85,6551
92,85,6557
90,84,6559
91,83,6560
93,84,6562
92,83,6562
89,84,6564
298,2,6570
136,5,6570
315,15,6570
256,21,6571
43,26,6571
198,60,6572
151,63,6572
117,64,6572
187,70,6572
342,71,6572
186,72,6572
221,75,6572
250,76,6572
217,80,6573
240,88,6573
331,88,6573
100,91,6573
171,94,6573
328,95,6573
295,104,6573
293,105,6573
90,83,6573
294,108,6574
36,108,6574
187,109,6574
78,109,6574
178,112,6574
99,114,6574
202,115,6574
204,80,6574
92,82,6574
104,117,6574
103,119,6574
89,120,6574
235,121,6574
136,122,6574
161,122,6574
133,123,6574
184,124,6574
96,127,6574
166,128,6574
178,134,6574
163,135,6575
183,163,6576
116,179,6576
151,200,6577
304,204,6577
186,213,6577
186,214,6577
192,215,6577
320,216,6577
257,222,6578
231,223,6578
296,226,6578
246,227,6578
247,231,6578
260,235,6578
263,236,6578
0,236,6578
7,237,6578
13,238,6578
140,239,6578
182,244,6578
274,246,6578
50,249,6579
219,49,6579
52,250,6579
224,255,6579
69,256,6579
91,85,6579
112,2,6579
163,4,6579
71,5,6579
50,7,6579
259,8,6579
161,10,6579
257,10,6579
132,11,6579
339,15,6580
280,16,6580
104,16,6580
184,22,6580
108,23,6580
250,23,6580
148,24,6580
190,26,6580
335,26,6580
311,27,6580
41,28,6580
199,40,6580
32,48,6581
151,50,6581
311,56,6581
307,58,6581
308,60,6581
163,64,6581
26,64,6581
285,70,6582
97,71,6582
204,72,6582
110,79,6582
335,80,6582
333,83,6582
330,84,6582
28,86,6582
236,88,6582
248,91,6582
272,93,6582
145,94,6582
308,95,6582
341,96,6582
124,98,6583
209,99,6583
118,99,6583
340,100,6583
210,100,6583
115,101,6583
277,104,6583
313,104,6583
291,109,6583
125,110,6583
181,110,6583
54,111,6583
122,112,6583
312,112,6583
58,113,6583
172,116,6583
336,117,6583
174,119,6583
63,120,6583
128,122,6583
131,122,6583
63,123,6583
285,123,6583
136,124,6583
126,126,6584
111,126,6584
56,128,6584
269,130,6584
272,132,6584
299,133,6584
211,135,6584
208,135,6584
135,136,6584
129,139,6584
136,141,6584
112,142,6584
179,143,6584
275,144,6584
138,148,6584
203,150,6584
36,150,6584
95,156,6585
276,158,6585
152,159,6585
80,160,6585
122,160,6585
144,164,6585
149,165,6585
141,166,6585
114,170,6585
184,172,6585
113,175,6585
190,176,6585
296,178,6585
120,180,6585
160,199,6586
178,207,6586
248,231,6587
178,231,6587
248,238,6587
296,238,6587
104,239,6588
88,245,6588
200,245,6588
43,248,6588
91,84,6595
92,84,6596
91,83,6597
93,84,6597
90,84,6598
90,83,6603
64,1,6605
92,85,6608
262,15,6610
215,16,6610
165,28,6611
12,54,6612
200,56,6612
284,57,6612
287,62,6612
132,64,6612
128,69,6612
128,72,6612
199,74,6612
153,77,6612
126,78,6613
92,83,6613
123,88,6613
184,89,6613
343,90,6613
112,95,6613
18,96,6613
288,99,6613
93,82,6613
186,101,6613
190,101,6613
70,102,6613
197,104,6613
90,82,6613
81,110,6614
79,114,6614
135,124,6614
166,127,6614
123,135,6615
92,81,6615
62,139,6615
322,142,6615
182,142,6615
300,143,6615
218,160,6615
26,166,6616
102,184,6616
127,188,6616
294,189,6616
47,215,6617
50,216,6617
41,216,6617
23,220,6618
30,220,6618
312,229,6618
186,244,6618
151,250,6619
247,1,6619
231,2,6619
223,4,6619
222,4,6619
312,6,6619
315,8,6619
156,12,6619
184,13,6620
178,14,6620
231,14,6620
155,16,6620
241,16,6620
290,16,6620
185,18,6620
302,19,6620
279,21,6620
158,21,6620
242,22,6620
121,22,6620
123,22,6620
303,23,6620
287,23,6620
151,24,6620
134,24,6620
176,28,6620
343,28,6620
341,30,6620
48,31,6620
117,32,6620
120,34,6620
125,34,6620
113,35,6620
177,36,6620
192,37,6620
125,37,6620
50,39,6620
230,40,6620
236,40,6620
238,41,6621
237,41,6621
236,42,6621
55,45,6621
217,46,6621
219,47,6621
28,48,6621
204,48,6621
216,48,6621
219,52,6621
40,53,6621
341,54,6621
195,55,6621
267,55,6621
305,59,6621
207,61,6621
214,61,6621
91,62,6621
